STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,INDUSTRIAL_INSTRUMENT,Industrial policy instrument,ACTIVITY,Economic activity,REF_AREA,Reference area,INSTRUMENT_TYPE,Instrument type,SECTORAL,Sectoral criterion,GREEN,Green criterion,TECH_FOCUSED,Technology-focused criterion,RD,R&D criterion,SME,SMEs and young firms criterion,JOBS_SKILLS,Jobs&skills criterion,DIGITAL,Digital criterion,EXPORT_FINANCE,Export finance instrument,COVID_SUPPORT,COVID emergency support,EU_SUPPORT,EU support,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,INSTRUMENT_ORIGINAL,Industrial policy instrument name in original language
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE80,Bridge Loans,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2020,,1144,,6,Millions,Almi Företagspartner,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE80,Bridge Loans,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2021,,290,,6,Millions,Almi Företagspartner,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE80,Bridge Loans,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.023,,0,Units,Almi Företagspartner,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE80,Bridge Loans,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.005,,0,Units,Almi Företagspartner,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE83,Tour operator loans,N,Administrative and support service activities,SWE,Sweden,FI01,Loans,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2021,,112,,6,Millions,Researrangörslån,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE83,Tour operator loans,N,Administrative and support service activities,SWE,Sweden,FI01,Loans,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.002,,0,Units,Researrangörslån,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE84,Nordic Investment Bank - Regular loans - Sweden,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,9205,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE84,Nordic Investment Bank - Regular loans - Sweden,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2020,,11117,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE84,Nordic Investment Bank - Regular loans - Sweden,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,2705,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE84,Nordic Investment Bank - Regular loans - Sweden,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.182,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE84,Nordic Investment Bank - Regular loans - Sweden,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.221,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE84,Nordic Investment Bank - Regular loans - Sweden,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.05,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE86,Swedish Export Credit Corporation - Export Credit (SEK) - CIRR,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2019,,5229,,6,Millions,AB Svensk Exportkredit,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE86,Swedish Export Credit Corporation - Export Credit (SEK) - CIRR,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2020,,9330,,6,Millions,AB Svensk Exportkredit,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE86,Swedish Export Credit Corporation - Export Credit (SEK) - CIRR,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2021,,3765,,6,Millions,AB Svensk Exportkredit,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE86,Swedish Export Credit Corporation - Export Credit (SEK) - CIRR,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.104,,0,Units,AB Svensk Exportkredit,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE86,Swedish Export Credit Corporation - Export Credit (SEK) - CIRR,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.185,,0,Units,AB Svensk Exportkredit,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,SWE86,Swedish Export Credit Corporation - Export Credit (SEK) - CIRR,_Z,Not applicable,SWE,Sweden,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.069,,0,Units,AB Svensk Exportkredit,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR14,MMC Greater London Fund,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,45,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR14,MMC Greater London Fund,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.002,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR23,UK Export Finance,_Z,Not applicable,GBR,United Kingdom,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2019,,4400,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR23,UK Export Finance,_Z,Not applicable,GBR,United Kingdom,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2020,,12300,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR23,UK Export Finance,_Z,Not applicable,GBR,United Kingdom,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,XDC,National currency,2021,,7400,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR23,UK Export Finance,_Z,Not applicable,GBR,United Kingdom,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.195,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR23,UK Export Finance,_Z,Not applicable,GBR,United Kingdom,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.572,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR23,UK Export Finance,_Z,Not applicable,GBR,United Kingdom,FI02,Guarantees,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.319,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR24,Future Fund,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2020,,1091,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR24,Future Fund,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.051,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR26,EIB Loans - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2019,,211,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR26,EIB Loans - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2019,,0.009,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR27,EIF-EFSI Loans - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2020,,53,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR27,EIF-EFSI Loans - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2020,,0.002,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR28,ENABLE Funding,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,80,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR28,ENABLE Funding,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2020,,93,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR28,ENABLE Funding,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,139,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR28,ENABLE Funding,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.004,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR28,ENABLE Funding,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.004,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR28,ENABLE Funding,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.006,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR30,Enterprise Capital Funds,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,76,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR30,Enterprise Capital Funds,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2020,,82,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR30,Enterprise Capital Funds,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,101,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR30,Enterprise Capital Funds,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.003,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR30,Enterprise Capital Funds,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.004,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR30,Enterprise Capital Funds,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.004,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR31,Investment Programme,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,155,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR31,Investment Programme,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2020,,236,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR31,Investment Programme,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,140,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR31,Investment Programme,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.007,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR31,Investment Programme,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2020,,0.011,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR31,Investment Programme,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.006,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR33,VAT payment deferral,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,XDC,National currency,2020,,30000,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR33,VAT payment deferral,_Z,Not applicable,GBR,United Kingdom,FI01,Loans,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,NO,No,PT_B1GQ,Percentage of GDP,2020,,1.395,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR41,Enterprise Capital Funds - Direct Investments,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,46,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR41,Enterprise Capital Funds - Direct Investments,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2021,,0.002,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR43,EIF-EFSI Venture capital - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2019,,238,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR43,EIF-EFSI Venture capital - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2020,,94,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR43,EIF-EFSI Venture capital - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,XDC,National currency,2021,,56,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR43,EIF-EFSI Venture capital - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2019,,0.011,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR43,EIF-EFSI Venture capital - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2020,,0.004,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR43,EIF-EFSI Venture capital - United Kingdom,_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,YES,Yes,PT_B1GQ,Percentage of GDP,2021,,0.002,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR49,Loan to British Steel to cover emission allowances purchases,C,Manufacturing,GBR,United Kingdom,FI01,Loans,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,120,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR49,Loan to British Steel to cover emission allowances purchases,C,Manufacturing,GBR,United Kingdom,FI01,Loans,YES,Yes,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.005,,0,Units,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR53,Venture/Venture Growth/CoInvestment (British Patient Capital),_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2019,,150,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR53,Venture/Venture Growth/CoInvestment (British Patient Capital),_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2020,,168,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR53,Venture/Venture Growth/CoInvestment (British Patient Capital),_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,XDC,National currency,2021,,258,,6,Millions,Original language is English or French,
DATAFLOW,OECD.STI.PIE:DSD_INDUSTRIAL_POLICY@DF_FIN(1.0),QuIS Industrial policy financial instruments,I,GBR53,Venture/Venture Growth/CoInvestment (British Patient Capital),_Z,Not applicable,GBR,United Kingdom,FI03,Venture capital,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,NO,No,PT_B1GQ,Percentage of GDP,2019,,0.007,,0,Units,Original language is English or French,
