LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,52.1,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,46.7,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,46.5,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,48.4,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,43.6,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,44,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,45.2,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.7,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,39,,
GBR,United Kingdom,UKD1,Cumbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,32.4,,
GBR,United Kingdom,UKD1,Cumbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,36.7,,
GBR,United Kingdom,UKD1,Cumbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,38.1,,
GBR,United Kingdom,UKD1,Cumbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,40.4,,
GBR,United Kingdom,UKD1,Cumbria,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,39.1,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,37.9,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.8,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,39.2,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,40.9,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,36.4,,
GBR,United Kingdom,UKD6,Cheshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,43.7,,
GBR,United Kingdom,UKD6,Cheshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,48.6,,
GBR,United Kingdom,UKD6,Cheshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,49,,
GBR,United Kingdom,UKD6,Cheshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.5,,
GBR,United Kingdom,UKD6,Cheshire,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,46.6,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,40.9,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,34.6,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,36,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.3,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,45.6,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,36.1,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.9,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,34.3,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,39.3,,
GBR,United Kingdom,UKL1,West Wales And The Valleys,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,39.7,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,22.1,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,20.7,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,22.1,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,18.7,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,17.5,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,40.7,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,38.5,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,41.4,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,45.7,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,49.3,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,39.7,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,38.2,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,39.3,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,40.4,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,38.4,,
GBR,United Kingdom,UKC1,Tees Valley and Durham,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,42.4,,
GBR,United Kingdom,UKC1,Tees Valley and Durham,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,47.5,,
GBR,United Kingdom,UKC1,Tees Valley and Durham,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,45.7,,
GBR,United Kingdom,UKC1,Tees Valley and Durham,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,44.4,,
GBR,United Kingdom,UKC1,Tees Valley and Durham,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,48.1,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,47.4,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,43.9,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,45.9,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,41.8,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,40,,
GBR,United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,41.9,,
GBR,United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,40.8,,
GBR,United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.7,,
GBR,United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,43.8,,
GBR,United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,42.5,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,58.8,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,50.3,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,38.3,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,44.4,,
GBR,United Kingdom,UKK3,Cornwall And Isles Of Scilly,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,40.7,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,49.8,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,42.2,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,50.4,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.5,,
GBR,United Kingdom,UKJ4,Kent,NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,39.9,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,33.1,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,27.3,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,28.6,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T34,Share of population 25 to 34 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,30.9,,
